,ID,ProductId,DishRef,Name,Summary,Img,Ingredients,IsNew,Category,SubCategory,Allergens,Chillies,Calories,CaloriesPercent,IsFeatured,Fat,FatPercent,SaturatedFat,SaturatedFatPercent,Carbohydrates,CarbohydratesPercent,Sugar,SugarPercent,Fibre,FibrePercent,Protein,ProteinPercent,SaltPercent,Salt,Vegetarians,Vegans,Pescatarians,ValidFrom,ValidTo,IsGeneralUK,IsGeneralROI,IsGeneralAirport,MenuSortOrder
69,4c87a39a-2cb2-4d67-9263-1f5893080cc4,10054,KID91,Apple slices,,/~/media/images/samples/sample-feature.jpg,"Apple Bag
Apple

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,1b33db77-52c9-44c7-b373-230626f54672,[],0.0,43.0,2.2,False,0.1,0.1,0.0,0.0,9.3,3.6,9.3,10.3,2.2,0.0,0.3,0.6,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,20.0
70,77c0331f-e71d-43b0-b5e7-181697b72ea0,9753,BREAK168,Banana,,/~/media/images/samples/sample-feature.jpg,"Banana
Banana

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,1b33db77-52c9-44c7-b373-230626f54672,[],0.0,105.0,5.2,False,0.3,0.5,0.1,0.6,25.5,9.8,23.0,25.5,1.2,0.0,1.3,2.6,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,30.0
71,5d97567b-214c-4102-bba7-2edcecffe7a2,10055,KID89,Carrot bag,,/~/media/images/samples/sample-feature.jpg,"Carrot Bag
Carrot

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,1b33db77-52c9-44c7-b373-230626f54672,[],0.0,30.0,1.5,False,0.4,0.6,0.1,0.4,4.7,1.8,4.4,4.9,2.4,0.0,0.6,1.1,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,50.0
72,319e2f08-a6b0-4b77-90cd-59f9ff63ed84,9997,DESS50,Children’s ice cream pot,"Vanilla ice cream, raspberry sauce, mini chocolate chips",/~/media/images/samples/sample-feature.jpg,"Children'S Chocolate Ice Cream Pot
Reconstituted Buttermilk, Partially Reconstituted Whey Protein, Raspberry Ripple (Sugar, Raspberry Puree, Water, Starch (Cornflour,) Raspberry Concentrate, Acidity Regulators (Citric Acid, Trisodium Citrate), Colour (Anthocyanin), Flavouring), Sugar, Palm Oil, Dextrose, Chocolate Chips (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: SOYA Lecithin, Natural Vanilla Flavouring), Emulsifier (Mono and Diglycerides of Fatty Acids), Stabilisers (Guar Gum, Locust Bean Gum), Flavouring

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,1b33db77-52c9-44c7-b373-230626f54672,"['Milk (Lactose)', 'Soybeans']",0.0,119.0,6.0,False,4.9,7.0,2.5,12.6,15.3,5.9,14.3,15.9,0.2,0.0,3.1,6.2,1.0,0.1,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,10.0
73,1b00307b-15fe-48ff-ad7f-c24161c619df,10056,KID92,Strawberry bear Yoyo,,/~/media/images/samples/sample-feature.jpg,"Strawberry Yoyo
Apple, Pear, Strawberry, Black Carrot Extract

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,1b33db77-52c9-44c7-b373-230626f54672,[],0.0,55.0,2.8,False,0.0,0.1,0.0,0.0,12.7,4.9,8.4,9.3,2.0,0.0,0.4,0.8,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,40.0
74,252db5d0-d28e-4ebf-9422-706107c5e800,10113,KID68,Five-bean chilli,Mexican rice,/~/media/images/samples/sample-feature.jpg,"5 Bean Chilli
Water, Cooked Beans (butterbeans, haricot, pinto, red kidney, cannellini beans), Tomatoes, Tomato Puree, Peppers (red & yellow peppers), Onion, White Quinoa, Modified Maize Starch, Brown Sugar, Salt, Sunflower Oil, Ground Cumin, Coriander, Lime Juice Concentrate, Vegetable Bouillon (maltodextrin, salt, potato starch, yeast extract, sugar, vegetables [onion, parsnip], sunflower oil, spices (turmeric, pepper, garlic, mace, nutmeg), herbs (parsley, lovage)), Ground Coriander, Gravy Browning (water, colour, salt, acidity regulator, stabiliser, preservative ), Chipotle Chilli Powder, Garlic, Black Pepper, Cinnamon, Mixed Herbs (parsley, basil, marjoram, oregano, thyme), Cayenne Pepper, Cider Vinegar

Mexican Rice
Cooked Long Grain Rice, Smoky Mexican Seasoning (Rice Flour, Paprika, Sugar, Tomato Powder, Garlic Powder, Salt, Yeast Extract, Onion, Cocoa Butter (contains SOYA), Paprika Extract, Flavourings, Spice Extracts), Onions, Tomatoes, Coriander, Lime Zest

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,['Soybeans'],0.0,322.0,16.1,False,2.9,4.2,0.4,2.1,58.4,22.5,9.5,10.5,11.8,0.0,10.6,21.1,36.2,2.2,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,30.0
75,ca5e42f1-a4b7-4c3b-a627-2623cf0773e8,10121,KID81,Jacket potato,With five-bean chilli,/~/media/images/samples/sample-feature.jpg,"Jacket Potato
Potato

5 Bean Chilli
Water, Cooked Beans (butterbeans, haricot, pinto, red kidney, cannellini beans), Tomatoes, Tomato Puree, Peppers (red & yellow peppers), Onion, White Quinoa, Modified Maize Starch, Brown Sugar, Salt, Sunflower Oil, Ground Cumin, Coriander, Lime Juice Concentrate, Vegetable Bouillon (maltodextrin, salt, potato starch, yeast extract, sugar, vegetables [onion, parsnip], sunflower oil, spices (turmeric, pepper, garlic, mace, nutmeg), herbs (parsley, lovage)), Ground Coriander, Gravy Browning (water, colour, salt, acidity regulator, stabiliser, preservative ), Chipotle Chilli Powder, Garlic, Black Pepper, Cinnamon, Mixed Herbs (parsley, basil, marjoram, oregano, thyme), Cayenne Pepper, Cider Vinegar

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,[],0.0,344.0,17.2,False,2.8,4.0,0.5,2.5,60.0,23.1,10.9,12.1,16.7,0.0,11.2,22.5,28.2,1.7,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,100.0
76,4acf0606-18a0-43d6-a7ae-d38ea7ec064a,10122,KID80,Jacket potato,With smoky vegan chilli,/~/media/images/samples/sample-feature.jpg,"Jacket Potato
Potato

Smoky Vegan Chilli
Water, Tomato Passata, Cooked Rehydrated Flavoured SOYA Mince (water, textured SOYA protein, yeast extract, flavourings, onion powder, dextrose, maltodextrin, salt, acidity regulator, white pepper, colour ), Tomato Puree, Red Pepper, Onion, Cooked Red Kidney Beans, Cooked Black Turtle Beans, Cooked Haricot Beans, Brown Sugar, Sunflower Oil, Coriander, Cider Vinegar, Garlic Puree, Modified Maize Starch, Salt, Vegetable Bouillon (salt, maltodextrin, potato starch, yeast extract, sugar, onion powder, parsnip powder, sunflower oil, lovage extract, ground lovage, turmeric powder, ground white pepper, garlic powder, mace powder, ground nutmeg, dried parsley), Ground Cumin, Ground Coriander, Smoked Paprika, Chipotle Chilli Powder, Cracked Black Pepper, Gravy Browning (water, colour, salt, acidity regulator, stabiliser, preservative ), Oregano

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,['Soybeans'],0.0,364.0,18.2,False,3.1,4.5,0.6,2.8,61.3,23.6,14.1,15.7,13.6,0.0,15.6,31.2,29.2,1.8,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,110.0
77,0219c948-4fcc-4726-8552-3cfecc19de68,10123,KID71,Jacket potato,With no-added-sugar baked beans,/~/media/images/samples/sample-feature.jpg,"Jacket Potato
Potato

Heinz Beans - Vegan
Beans, Tomatoes, Water, Modified Cornflour, Spirit Vinegar, Salt, Natural Flavouring, Spice Extracts, Sweetener, Herb Extract

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,[],0.0,288.0,14.4,False,1.4,1.9,0.2,1.1,54.0,20.8,6.4,7.1,11.3,0.0,9.2,18.5,12.0,0.7,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,70.0
78,45b0f8d8-075f-44f6-93d2-10984bb85bd8,10124,KID56,Jacket potato,With roasted vegetables,/~/media/images/samples/sample-feature.jpg,"Jacket Potato
Potato

Roasted Med Veg Mix
Vegetables (Yellow Pepper, Red Pepper, Courgettes, Red Onion), Sunflower Oil, Salt, Black Pepper

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,[],0.0,305.0,15.3,False,5.0,7.1,0.7,3.5,55.8,21.4,12.2,13.6,10.2,0.0,6.7,13.3,13.2,0.8,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,90.0
79,3e8fba2c-0ef4-49b8-ad0b-e1091a5f188d,10137,KID90,Smoky vegan chilli,Mexican rice,/~/media/images/samples/sample-feature.jpg,"Smoky Vegan Chilli
Water, Tomato Passata, Cooked Rehydrated Flavoured SOYA Mince (water, textured SOYA protein, yeast extract, flavourings, onion powder, dextrose, maltodextrin, salt, acidity regulator, white pepper, colour ), Tomato Puree, Red Pepper, Onion, Cooked Red Kidney Beans, Cooked Black Turtle Beans, Cooked Haricot Beans, Brown Sugar, Sunflower Oil, Coriander, Cider Vinegar, Garlic Puree, Modified Maize Starch, Salt, Vegetable Bouillon (salt, maltodextrin, potato starch, yeast extract, sugar, onion powder, parsnip powder, sunflower oil, lovage extract, ground lovage, turmeric powder, ground white pepper, garlic powder, mace powder, ground nutmeg, dried parsley), Ground Cumin, Ground Coriander, Smoked Paprika, Chipotle Chilli Powder, Cracked Black Pepper, Gravy Browning (water, colour, salt, acidity regulator, stabiliser, preservative ), Oregano

Mexican Rice
Cooked Long Grain Rice, Smoky Mexican Seasoning (Rice Flour, Paprika, Sugar, Tomato Powder, Garlic Powder, Salt, Yeast Extract, Onion, Cocoa Butter (contains SOYA), Paprika Extract, Flavourings, Spice Extracts), Onions, Tomatoes, Coriander, Lime Zest

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,['Soybeans'],0.0,342.0,17.1,False,3.3,4.7,0.5,2.4,59.6,22.9,12.7,14.1,8.6,0.0,14.9,29.8,37.2,2.2,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,40.0
80,a54b0a08-d328-47ca-a7c0-474cafcb39bb,9998,KID60,Spaghetti Bolognese,"100% British beef sauce, vegetables and herbs",/~/media/images/samples/sample-feature.jpg,"Imp Kids Spag Bol
Cooked Spaghetti Pasta (durum WHEAT Semolina, water), Passata Tomatoes, Onion, Mushroom Fines, Water, Beef, Tomato Puree, Carrots, Sun Dried Tomato Paste (sun dried tomatoes, sunflower oil, salt, white vinegar, black pepper, garlic, rosemary, basil), Sunflower Oil, Beef Stock (beef stock, corn starch, sugar, salt, tomato purée, concentrated onion), Basil, Sugar, Garlic, Modified Maize Starch, Salt, Vegetable Bouillon (potato maltodextrin, salt, potato starch, yeast extract, sugar, onion powder, parsnip powder, sunflower oil, dried parsley, turmeric powder, ground white pepper, garlic powder, mace, ground lovage, ground nutmeg), Oregano, Caramelised Sugar

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,['Gluten'],0.0,288.0,14.4,False,8.3,11.8,2.0,10.2,44.5,17.1,9.1,10.1,6.6,0.0,11.3,22.6,8.3,0.5,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,20.0
81,d4911516-c38c-4542-852e-820acee9b1d3,9995,KID61,Tomato & mascarpone pasta,"Ten-vegetable tomato sauce, with mascarpone cheese",/~/media/images/samples/sample-feature.jpg,"Imp Kids Mascarpone Pasta
Cooked Macaroni Pasta (water, durum WHEAT semolina), Tomato Passata, Tomatoes, Water, Tomato Paste, Mascarpone Cheese, Butternut Squash, Onion, Carrot, Rapeseed Oil, Courgette, Honey, Red Pepper, Vegetable Stock (partially rehydrated vegetables [potato flakes, onion, leek), salt, yeast extract, carrot concentrate, sugar, sunflower oil, lemon juice, garlic granules), Garlic Puree, Leek, Grilled Aubergine, Fennel, Spring Onion, Red Wine Vinegar, Black Pepper, Stabiliser

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,"['Gluten', 'Milk (Lactose)']",0.0,243.0,12.1,False,5.5,7.9,2.0,10.0,42.5,16.3,11.8,13.1,4.8,0.0,8.0,16.0,4.7,0.3,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,10.0
82,faf84246-493c-4775-abe6-85145ff63d97,9913,KID87,Witshire cured ham & fried free-range egg,,/~/media/images/samples/sample-feature.jpg,"Eggs Free Range
EGG

Wiltshire Ham
Pork, Salt, Preservatives, Antioxidant

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,2860179e-266c-461f-a845-cc2d5bc02f5c,['Egg'],0.0,125.0,6.2,False,6.0,8.6,2.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,17.7,35.5,23.5,1.4,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,50.0
83,b803ac1e-0f89-4607-ad24-8bb1378a4b53,10107,KID69,Fish,"Freshly battered, sustainable cod, tartare sauce. Please check allergens for relevant step 2 and 3 options",/~/media/images/samples/sample-feature.jpg,"Frozen Cod Fillets
Cod, Cod, Water (As Protective Ice Glaze)

Plain Flour
WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine)

Reduced Salt Batter Mix
WHEAT Flour (WHEAT, calcium, iron, niacin, thiamine), Salt, Raising Agent, Colour

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,"['Gluten', 'Fish', 'Egg']",0.0,271.0,13.6,False,1.4,2.0,0.2,1.1,41.2,15.9,0.8,0.9,0.4,0.0,24.2,48.3,42.5,2.5,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,30.0
84,22a2b6bc-e956-4a50-8d2b-f06d3fcf5b86,10109,KID70,Fish,"Freshly battered, sustainable haddock, tartare sauce. Please check allergens for relevant step 2 and 3 options",/~/media/images/samples/sample-feature.jpg,"Plain Flour
WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine)

Reduced Salt Batter Mix
WHEAT Flour (WHEAT, calcium, iron, niacin, thiamine), Salt, Raising Agent, Colour

Frozen Haddock Fillets
Haddock, Haddock, Water (As Protective Ice Glaze)

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,"['Gluten', 'Fish', 'Egg']",0.0,271.0,13.6,False,1.2,1.7,0.3,1.6,41.2,15.9,0.8,0.9,0.4,0.0,24.5,49.0,41.5,2.5,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,40.0
85,17b7fdc4-dc51-45a9-a8f0-02c31aa0f072,9979,KID1,Five chicken breast nuggets,Please check allergens for relevant step 2 and 3 options,/~/media/images/samples/sample-feature.jpg,"Chicken Nuggets
Chicken Breast Fillet, Water, WHEAT Flour, Highly Refined Soybean Oil, Yellow Cornflour, Cornflour, WHEAT Starch, Salt, Raising Agents: Disodium Diphosphate, Sodium Bicarbonate, White Pepper, Dextrose, Sugar, Yeast, Chicken, Water, Modified Starch, Salt, WHEAT Flour, Rusk, Maize Flour, WHEAT Starch, Pepper, Raising Agent, Dextrose, Palm Oil, Raising Agent

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,['Gluten'],0.0,155.0,7.8,False,4.7,6.7,1.9,9.5,12.6,4.8,0.5,0.6,0.0,0.0,15.4,30.8,10.8,0.7,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,70.0
86,9017d83b-b575-480a-a492-08f1c1c11ae4,9912,KID88,Five Quorn nuggets,Please check allergens for relevant step 2 and 3 options,/~/media/images/samples/sample-feature.jpg,"Vegan Bites
Mycoprotein, WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Rapeseed Oil, Breadcrumb (WHEAT flour (calcium carbonate, iron, niacin, thiamine), yeast, salt), WHEAT Starch, Pea Protein, Potato Protein, WHEAT Gluten, Salt, Firming Agents (E509, Calcium E263) Water, Natural Flavouring, Pea Fibre, Spices (paprika, fennel, black pepper), Yeast Extract, Stabilisers Black Pepper Extract, Rice Flour, Dextrose, Acid, Garlic Extract, Onion Oil

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,['Gluten'],0.0,238.0,11.9,False,12.3,17.6,0.9,4.6,17.4,6.7,0.6,0.6,6.4,0.0,11.3,22.5,16.8,1.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,80.0
87,14f8b7e6-7bcf-4c8c-8d72-079faac87f38,10114,KID14,Grilled chicken breast,Please check allergens for relevant step 2 and 3 options,/~/media/images/samples/sample-feature.jpg,"Chicken Breast
Chicken Breast, Dextrose, Thickener, Salt, Stabiliser

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,[],0.0,206.0,10.3,False,3.7,5.3,1.4,6.8,1.4,0.5,1.0,1.1,0.0,0.0,39.6,79.2,18.7,1.1,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,10.0
88,09b24c5c-6dcb-4d0c-aaae-73193e4ac9eb,10129,KID5,Pork sausages,Please check allergens for relevant step 2 and 3 options,/~/media/images/samples/sample-feature.jpg,"Frozen Sausage
Pork, Water, Rusk (WHEAT flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), salt), Seasoning (rice flour, salt, dextrose, herbs, stabilisers, spice, preservative (sodium metabiSULPHITE), Pork Fat, Beef Collagen Case

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,"['Gluten', 'Sulphur dioxide and sulphites']",0.0,336.0,16.8,False,25.3,36.2,8.9,44.8,12.5,4.8,2.3,2.5,2.3,0.0,13.6,27.2,29.0,1.7,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,50.0
89,59666b04-fdff-42c4-a1b9-d2ecc1003c40,10138,KID55,Quorn vegan sausages,Please check allergens for relevant step 2 and 3 options,/~/media/images/samples/sample-feature.jpg,"Quorn Vegan Sausage
Ingredients: Mycoprotein, Textured WHEAT Protein [WHEAT Flour, Stabiliser ], Water, Vegetable Oils (rapeseed, palm), Onions, Potato Protein, Rusk [WHEAT Flour, Yeast, Salt], WHEAT Gluten, Casing [Stabiliser, Cellulose, Modified Starch], Tapioca Starch, Potato Starch, Flavouring, Seasoning [Dextrose, WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Spices (coriander, white pepper, nutmeg), Yeast Extract, Garlic Powder, Salt, Rapeseed Oil, Flavouring], Firming Agent, Pea Fibre

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,['Gluten'],0.0,251.0,12.5,False,11.5,16.5,4.9,24.6,13.8,5.3,1.6,1.7,5.0,0.0,20.3,40.6,16.7,1.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,60.0
90,c9d65a79-83e7-4e24-a38a-fa7850bf5060,9928,KID2,"Whitby breaded scampi, tartare sauce",Please check allergens for relevant step 2 and 3 options,/~/media/images/samples/sample-feature.jpg,"Breaded Scampi
Scampi, Breadcrumbs [WHEAT Flour (WHEAT flour, calcium carbonate, iron, thiamine, niacin), Yeast, Salt], Batter [Water, WHEAT Flour (WHEAT flour, calcium carbonate, iron, thiamine, niacin), Salt], Water, Stabilisers

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,e648307f-b9f2-4f68-9780-599392a16f6a,"['Gluten', 'Crustaceans', 'Egg']",0.0,116.0,5.8,False,1.4,2.0,0.1,0.5,15.4,5.9,0.8,0.9,0.9,0.0,10.1,20.2,17.2,1.0,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,20.0
91,4bf953eb-89ca-4ccc-8b89-4a7be9ec47c9,10031,KID44,Cucumber sticks and tomato wedges,Please check allergens for relevant step 1 and 3 options,/~/media/images/samples/sample-feature.jpg,"Tomatoes
Tomato

Cucumber
Cucumber

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,061cba68-a440-44c6-9c5c-5054e8eec71a,[],0.0,12.0,0.6,False,0.2,0.3,0.0,0.2,1.8,0.7,1.7,1.9,0.7,0.0,0.5,1.0,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,20.0
92,79a6498a-bf8a-42ea-a1b0-b149165fc9d4,10106,KID72,Mini corn-on-the-cob,Please check allergens for relevant step 1 and 3 options,/~/media/images/samples/sample-feature.jpg,"Corn On Cob
Corn

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,061cba68-a440-44c6-9c5c-5054e8eec71a,[],0.0,55.0,2.7,False,1.4,2.0,0.0,0.0,5.8,2.3,1.6,1.7,3.6,0.0,2.6,5.2,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,30.0
93,0a63c571-734b-4d98-9903-08b22f420f34,10111,KID67,No-added-sugar baked beans,Please check allergens for relevant step 1 and 3 options,/~/media/images/samples/sample-feature.jpg,"Heinz Beans - Vegan
Beans, Tomatoes, Water, Modified Cornflour, Spirit Vinegar, Salt, Natural Flavouring, Spice Extracts, Sweetener, Herb Extract

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,061cba68-a440-44c6-9c5c-5054e8eec71a,[],0.0,63.0,3.1,False,0.2,0.3,0.0,0.0,9.2,3.5,1.8,2.0,3.5,0.0,4.4,8.8,6.7,0.4,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,50.0
94,7c3506a0-57cb-419e-9210-6e3bf7c23555,10062,KID16,Peas,Please check allergens for relevant step 1 and 3 options,/~/media/images/samples/sample-feature.jpg,"Garden Peas
Peas

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,061cba68-a440-44c6-9c5c-5054e8eec71a,[],0.0,55.0,2.8,False,0.7,1.0,0.2,1.2,7.8,3.0,2.2,2.4,4.1,0.0,4.8,9.6,1.0,0.1,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,40.0
95,f86f56cd-14e6-4008-9519-48bf07bc8972,9820,SIDE52,Roasted vegetables,"Roasted pepper, courgette, onion. Please check allergens for relevant step 1 and 3 options",/~/media/images/samples/sample-feature.jpg,"Roasted Med Veg Mix
Vegetables (Yellow Pepper, Red Pepper, Courgettes, Red Onion), Sunflower Oil, Salt, Black Pepper

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,061cba68-a440-44c6-9c5c-5054e8eec71a,[],0.0,80.0,4.0,False,3.8,5.4,0.5,2.3,10.9,4.2,7.6,8.4,2.4,0.0,1.8,3.6,7.8,0.5,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,10.0
96,9fd30e7c-5fc7-417c-b08b-42ee1b2a9010,10131,KID21,Chips,Please check allergens for relevant step 1 and 2 options,/~/media/images/samples/sample-feature.jpg,"Signature Traditional Chips
Potatoes, Sunflower Oil, Batter (WHEAT flour (calcium, iron, niacin, thiamine), rice flour, salt, corn starch, natural colours (E100, E160c))

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,a97f7d66-848e-4b3c-b2fd-65c6f82dc3c3,['Gluten'],0.0,326.0,16.3,False,13.2,18.9,1.4,6.8,46.5,17.9,0.9,1.0,3.3,0.0,4.3,8.7,12.5,0.8,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,30.0
97,49dee48e-c205-4edf-a662-eaef5f48c4c3,10133,KID20,Jacket potato,Please check allergens for relevant step 1 and 2 options,/~/media/images/samples/sample-feature.jpg,"Jacket Potato
Potato

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,a97f7d66-848e-4b3c-b2fd-65c6f82dc3c3,[],0.0,225.0,11.3,False,1.1,1.6,0.2,1.1,44.9,17.3,4.6,5.1,7.8,0.0,4.8,9.7,5.3,0.3,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,10.0
98,c4d7f39a-152a-4e5d-893b-6d5ceb3de824,10135,KID22,Mashed potato,Please check allergens for relevant step 1 and 2 options,/~/media/images/samples/sample-feature.jpg,"Mash
Potato, Cream, MILK, Salt, Pepper

",False,b44311d5-e1eb-438c-9fa2-3032aacb606c,a97f7d66-848e-4b3c-b2fd-65c6f82dc3c3,['Milk (Lactose)'],0.0,134.0,6.7,False,5.6,8.0,3.9,19.4,18.0,6.9,0.7,0.8,1.6,0.0,1.9,3.8,11.7,0.7,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,20.0
99,4a21b654-02fa-4cb7-ac49-48524f5b5f7f,10064,CUCLUB21,Add: Garlic naan,,/~/media/images/samples/sample-feature.jpg,"Naan Bread
WHEAT Flour (WHEAT flour, calcium, iron, niacin, thiamine), Water, Rapeseed Oil, Yeast, Salt, Sugar, Dextrose, Kalonji Seeds, Cumin Seeds

Garlic Butter
Water, Rapeseed Oil, Butter, Garlic, Modified Maize Starch, Emulsifiers, Salt, Parsley, Natural Garlic Flavouring, Colour

",False,dd51cfbe-2542-4055-9550-05f89980654a,,"['Gluten', 'Milk (Lactose)']",0.0,281.0,14.1,False,9.1,13.0,1.8,9.2,43.0,16.5,1.7,1.9,2.2,0.0,7.0,14.0,18.0,1.1,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,40.0
100,f500f67c-b015-4537-ad29-7fa85fcf9918,9986,CUCLUB1,Chicken tikka masala,"Basmati pilau rice, plain naan bread, poppadums",/~/media/images/samples/sample-feature.jpg,"Naan Bread
WHEAT Flour (WHEAT flour, calcium, iron, niacin, thiamine), Water, Rapeseed Oil, Yeast, Salt, Sugar, Dextrose, Kalonji Seeds, Cumin Seeds

New Basmati Pilau Rice
Basmati Rice, Masala Pilau Seasoning [potato starch, salt, cumin, red pepper, cardamom, paprika, yeast extract, onion, garam masala (turmeric, coriander, ginger, cinnamon, MUSTARD, pepper, clove, nutmeg, cumin, pimento, fennel, cardamom, natural flavourings and extracts), CELERY, rapeseed oil], Grilled Onions, Coriander Leaf, Salt

Plain Poppadums
Urid/Black Gram Flour, Sea Salt, Raising Agent, Rice Flour, Coconut Oil

Chicken Tikka Masala
Cooked Seared Tikka Marinated Chicken (chicken breast, tomato paste, ginger purée, garlic purée, yogurt powder, cornflour, salt, green chilli purée, spices, colour, dried basil), Water, Single Cream, Onion, Tomato Paste, Rapeseed Oil, Spinach, Butter, Garlic Purée, Ginger Purée, Spices, Sugar, Modified Maize Starch, Salt, Coriander Leaf, Kaloonji Onion Seed, Flavouring, Colour, Garlic Powder, Onion Powder, Citric Acid, Lemon Oil

",False,dd51cfbe-2542-4055-9550-05f89980654a,,"['Celery', 'Gluten', 'Milk (Lactose)', 'Mustard']",0.0,1105.0,55.2,False,45.6,65.1,17.8,89.0,111.5,42.9,10.7,11.9,9.3,0.0,59.6,119.2,81.3,4.9,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,10.0
